<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20010109,141000,0.9423,0.9424,0.9421,0.9422,4
EURUSD,20010109,141100,0.9421,0.9423,0.9417,0.9418,4
EURUSD,20010109,141200,0.9419,0.9419,0.9415,0.9416,4
EURUSD,20010109,141300,0.9415,0.9419,0.9415,0.9419,4
EURUSD,20010109,141400,0.9419,0.9420,0.9419,0.9419,4
EURUSD,20010109,141500,0.9420,0.9420,0.9420,0.9420,4
EURUSD,20010109,141600,0.9421,0.9423,0.9420,0.9421,4
EURUSD,20010109,141700,0.9423,0.9424,0.9421,0.9421,4
EURUSD,20010109,141800,0.9422,0.9423,0.9420,0.9422,4
EURUSD,20010109,141900,0.9423,0.9423,0.9419,0.9419,4
EURUSD,20010109,142000,0.9420,0.9420,0.9416,0.9416,4
EURUSD,20010109,142100,0.9415,0.9416,0.9412,0.9412,4
EURUSD,20010109,142200,0.9412,0.9412,0.9410,0.9411,4
EURUSD,20010109,142300,0.9410,0.9412,0.9410,0.9412,4
EURUSD,20010109,142400,0.9412,0.9412,0.9409,0.9410,4
EURUSD,20010109,142500,0.9410,0.9411,0.9408,0.9411,4
EURUSD,20010109,142600,0.9411,0.9412,0.9411,0.9412,4
EURUSD,20010109,142700,0.9412,0.9413,0.9412,0.9413,4
EURUSD,20010109,142800,0.9412,0.9413,0.9411,0.9411,4
EURUSD,20010109,142900,0.9410,0.9411,0.9406,0.9406,4
EURUSD,20010109,143000,0.9407,0.9408,0.9405,0.9408,4
EURUSD,20010109,143100,0.9409,0.9411,0.9408,0.9411,4
EURUSD,20010109,143200,0.9412,0.9412,0.9411,0.9411,4
EURUSD,20010109,143300,0.9410,0.9410,0.9409,0.9409,4
EURUSD,20010109,143400,0.9410,0.9410,0.9406,0.9406,4
EURUSD,20010109,143500,0.9405,0.9406,0.9403,0.9405,4
EURUSD,20010109,143600,0.9406,0.9406,0.9405,0.9406,4
EURUSD,20010109,143700,0.9407,0.9408,0.9405,0.9405,4
EURUSD,20010109,143800,0.9406,0.9408,0.9406,0.9408,4
EURUSD,20010109,143900,0.9407,0.9408,0.9406,0.9408,4
EURUSD,20010109,144000,0.9408,0.9408,0.9406,0.9406,4
EURUSD,20010109,144100,0.9406,0.9406,0.9405,0.9405,4
EURUSD,20010109,144200,0.9404,0.9406,0.9404,0.9406,4
EURUSD,20010109,144300,0.9408,0.9408,0.9406,0.9407,4
EURUSD,20010109,144400,0.9406,0.9408,0.9406,0.9408,4
EURUSD,20010109,144500,0.9409,0.9410,0.9407,0.9410,4
EURUSD,20010109,144600,0.9410,0.9411,0.9410,0.9411,4
EURUSD,20010109,144700,0.9410,0.9414,0.9410,0.9414,4
EURUSD,20010109,144800,0.9415,0.9417,0.9415,0.9417,4
EURUSD,20010109,144900,0.9417,0.9417,0.9414,0.9415,4
EURUSD,20010109,145000,0.9414,0.9414,0.9413,0.9413,4
EURUSD,20010109,145100,0.9414,0.9415,0.9414,0.9415,4
EURUSD,20010109,145200,0.9416,0.9417,0.9414,0.9415,4
EURUSD,20010109,145300,0.9414,0.9416,0.9414,0.9415,4
EURUSD,20010109,145400,0.9414,0.9415,0.9414,0.9414,4
EURUSD,20010109,145500,0.9415,0.9415,0.9413,0.9413,4
EURUSD,20010109,145600,0.9413,0.9413,0.9410,0.9410,4
EURUSD,20010109,145700,0.9410,0.9411,0.9408,0.9410,4
EURUSD,20010109,145800,0.9410,0.9410,0.9409,0.9409,4
EURUSD,20010109,145900,0.9409,0.9411,0.9408,0.9408,4
EURUSD,20010109,150100,0.9410,0.9412,0.9410,0.9412,4
EURUSD,20010109,150200,0.9411,0.9412,0.9411,0.9412,4
EURUSD,20010109,150300,0.9412,0.9412,0.9410,0.9410,4
EURUSD,20010109,150400,0.9410,0.9410,0.9409,0.9410,4
EURUSD,20010109,150500,0.9409,0.9412,0.9409,0.9410,4
EURUSD,20010109,150600,0.9409,0.9410,0.9408,0.9410,4
EURUSD,20010109,150700,0.9410,0.9414,0.9410,0.9414,4
EURUSD,20010109,150800,0.9415,0.9415,0.9410,0.9410,4
EURUSD,20010109,150900,0.9409,0.9409,0.9406,0.9406,4
EURUSD,20010109,151000,0.9407,0.9410,0.9406,0.9408,4
EURUSD,20010109,151100,0.9407,0.9407,0.9405,0.9406,4
EURUSD,20010109,151200,0.9406,0.9410,0.9405,0.9410,4
EURUSD,20010109,151300,0.9409,0.9410,0.9409,0.9410,4
EURUSD,20010109,151400,0.9409,0.9409,0.9405,0.9405,4
EURUSD,20010109,151500,0.9406,0.9406,0.9403,0.9404,4
EURUSD,20010109,151600,0.9403,0.9404,0.9403,0.9403,4
EURUSD,20010109,151700,0.9404,0.9405,0.9404,0.9405,4
EURUSD,20010109,151800,0.9406,0.9408,0.9406,0.9408,4
EURUSD,20010109,151900,0.9408,0.9409,0.9407,0.9409,4
EURUSD,20010109,152000,0.9410,0.9411,0.9408,0.9408,4
EURUSD,20010109,152100,0.9409,0.9409,0.9408,0.9408,4
EURUSD,20010109,152200,0.9409,0.9409,0.9408,0.9408,4
EURUSD,20010109,152300,0.9408,0.9411,0.9408,0.9410,4
EURUSD,20010109,152400,0.9409,0.9412,0.9409,0.9412,4
EURUSD,20010109,152500,0.9409,0.9409,0.9407,0.9407,4
EURUSD,20010109,152600,0.9407,0.9407,0.9406,0.9407,4
EURUSD,20010109,152700,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010109,152800,0.9408,0.9409,0.9408,0.9409,4
EURUSD,20010109,152900,0.9409,0.9409,0.9409,0.9409,4
EURUSD,20010109,153000,0.9409,0.9409,0.9406,0.9406,4
EURUSD,20010109,153100,0.9406,0.9408,0.9405,0.9407,4
EURUSD,20010109,153200,0.9406,0.9406,0.9404,0.9404,4
EURUSD,20010109,153300,0.9403,0.9403,0.9402,0.9402,4
EURUSD,20010109,153400,0.9402,0.9402,0.9401,0.9401,4
EURUSD,20010109,153500,0.9400,0.9400,0.9396,0.9396,4
EURUSD,20010109,153600,0.9396,0.9397,0.9395,0.9397,4
EURUSD,20010109,153700,0.9396,0.9396,0.9395,0.9395,4
EURUSD,20010109,153800,0.9396,0.9396,0.9394,0.9394,4
EURUSD,20010109,153900,0.9394,0.9395,0.9394,0.9395,4
EURUSD,20010109,154000,0.9396,0.9402,0.9396,0.9402,4
EURUSD,20010109,154100,0.9402,0.9403,0.9402,0.9403,4
EURUSD,20010109,154200,0.9404,0.9405,0.9404,0.9405,4
EURUSD,20010109,154300,0.9405,0.9409,0.9405,0.9409,4
EURUSD,20010109,154400,0.9409,0.9411,0.9408,0.9410,4
EURUSD,20010109,154500,0.9410,0.9410,0.9409,0.9409,4
EURUSD,20010109,154600,0.9408,0.9409,0.9405,0.9406,4
EURUSD,20010109,154700,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010109,154800,0.9405,0.9405,0.9404,0.9405,4
EURUSD,20010109,154900,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010109,155000,0.9405,0.9405,0.9404,0.9405,4
EURUSD,20010109,155100,0.9405,0.9405,0.9404,0.9404,4
EURUSD,20010109,155200,0.9404,0.9404,0.9402,0.9404,4
EURUSD,20010109,155300,0.9404,0.9405,0.9404,0.9405,4
EURUSD,20010109,155400,0.9405,0.9406,0.9405,0.9406,4
EURUSD,20010109,155500,0.9406,0.9406,0.9405,0.9405,4
EURUSD,20010109,155600,0.9405,0.9408,0.9405,0.9408,4
EURUSD,20010109,155700,0.9407,0.9407,0.9405,0.9405,4
EURUSD,20010109,155800,0.9405,0.9405,0.9404,0.9404,4
EURUSD,20010109,155900,0.9405,0.9405,0.9404,0.9404,4
EURUSD,20010109,160000,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010109,160100,0.9405,0.9405,0.9403,0.9404,4
EURUSD,20010109,160200,0.9404,0.9405,0.9404,0.9405,4
EURUSD,20010109,160300,0.9405,0.9405,0.9403,0.9404,4
EURUSD,20010109,160400,0.9403,0.9404,0.9403,0.9404,4
EURUSD,20010109,160500,0.9402,0.9402,0.9397,0.9398,4
EURUSD,20010109,160600,0.9399,0.9403,0.9399,0.9403,4
EURUSD,20010109,160700,0.9402,0.9402,0.9394,0.9394,4
EURUSD,20010109,160800,0.9395,0.9395,0.9394,0.9395,4
EURUSD,20010109,160900,0.9396,0.9405,0.9396,0.9404,4
EURUSD,20010109,161000,0.9405,0.9405,0.9403,0.9403,4
EURUSD,20010109,161100,0.9404,0.9404,0.9403,0.9403,4
EURUSD,20010109,161200,0.9402,0.9403,0.9398,0.9398,4
EURUSD,20010109,161300,0.9398,0.9401,0.9398,0.9401,4
EURUSD,20010109,161400,0.9400,0.9401,0.9399,0.9400,4
EURUSD,20010109,161500,0.9400,0.9404,0.9400,0.9404,4
EURUSD,20010109,161600,0.9403,0.9403,0.9402,0.9402,4
EURUSD,20010109,161700,0.9402,0.9404,0.9402,0.9403,4
EURUSD,20010109,161800,0.9404,0.9406,0.9404,0.9406,4
EURUSD,20010109,161900,0.9406,0.9412,0.9406,0.9412,4
EURUSD,20010109,162000,0.9411,0.9412,0.9411,0.9411,4
EURUSD,20010109,162100,0.9411,0.9412,0.9411,0.9411,4
EURUSD,20010109,162200,0.9412,0.9416,0.9412,0.9414,4
EURUSD,20010109,162300,0.9414,0.9416,0.9414,0.9416,4
EURUSD,20010109,162400,0.9417,0.9417,0.9417,0.9417,4
EURUSD,20010109,162500,0.9417,0.9420,0.9417,0.9420,4
EURUSD,20010109,162600,0.9419,0.9419,0.9415,0.9415,4
EURUSD,20010109,162700,0.9415,0.9415,0.9413,0.9413,4
EURUSD,20010109,162800,0.9412,0.9412,0.9408,0.9408,4
EURUSD,20010109,162900,0.9409,0.9411,0.9409,0.9410,4
EURUSD,20010109,163000,0.9411,0.9411,0.9410,0.9410,4
EURUSD,20010109,163100,0.9411,0.9416,0.9411,0.9416,4
EURUSD,20010109,163200,0.9415,0.9417,0.9415,0.9417,4
EURUSD,20010109,163300,0.9417,0.9417,0.9416,0.9416,4
EURUSD,20010109,163400,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,163500,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,163600,0.9416,0.9416,0.9410,0.9410,4
EURUSD,20010109,163700,0.9411,0.9411,0.9409,0.9409,4
EURUSD,20010109,163800,0.9411,0.9411,0.9409,0.9410,4
EURUSD,20010109,163900,0.9409,0.9409,0.9406,0.9407,4
EURUSD,20010109,164000,0.9406,0.9407,0.9406,0.9406,4
EURUSD,20010109,164100,0.9405,0.9405,0.9403,0.9404,4
EURUSD,20010109,164200,0.9404,0.9404,0.9402,0.9402,4
EURUSD,20010109,164300,0.9402,0.9403,0.9401,0.9402,4
EURUSD,20010109,164400,0.9402,0.9402,0.9397,0.9397,4
EURUSD,20010109,164500,0.9398,0.9400,0.9398,0.9399,4
EURUSD,20010109,164600,0.9401,0.9401,0.9395,0.9395,4
EURUSD,20010109,164700,0.9396,0.9399,0.9394,0.9398,4
EURUSD,20010109,164800,0.9398,0.9401,0.9398,0.9399,4
EURUSD,20010109,164900,0.9398,0.9400,0.9398,0.9398,4
EURUSD,20010109,165000,0.9399,0.9400,0.9398,0.9400,4
EURUSD,20010109,165100,0.9401,0.9404,0.9401,0.9404,4
EURUSD,20010109,165200,0.9404,0.9404,0.9403,0.9403,4
EURUSD,20010109,165300,0.9403,0.9403,0.9396,0.9398,4
EURUSD,20010109,165400,0.9397,0.9397,0.9395,0.9396,4
EURUSD,20010109,165500,0.9396,0.9397,0.9396,0.9396,4
EURUSD,20010109,165600,0.9397,0.9397,0.9392,0.9392,4
EURUSD,20010109,165700,0.9391,0.9392,0.9387,0.9388,4
EURUSD,20010109,165800,0.9388,0.9390,0.9388,0.9390,4
EURUSD,20010109,165900,0.9390,0.9390,0.9384,0.9388,4
EURUSD,20010109,170000,0.9389,0.9393,0.9387,0.9392,4
EURUSD,20010109,170100,0.9394,0.9396,0.9394,0.9394,4
EURUSD,20010109,170200,0.9393,0.9395,0.9393,0.9395,4
EURUSD,20010109,170300,0.9395,0.9395,0.9394,0.9395,4
EURUSD,20010109,170400,0.9396,0.9398,0.9396,0.9397,4
EURUSD,20010109,170500,0.9397,0.9398,0.9394,0.9398,4
EURUSD,20010109,170600,0.9399,0.9400,0.9398,0.9398,4
EURUSD,20010109,170700,0.9398,0.9398,0.9395,0.9395,4
EURUSD,20010109,170800,0.9395,0.9395,0.9392,0.9393,4
EURUSD,20010109,170900,0.9392,0.9393,0.9392,0.9392,4
EURUSD,20010109,171000,0.9395,0.9396,0.9395,0.9395,4
EURUSD,20010109,171100,0.9396,0.9397,0.9395,0.9397,4
EURUSD,20010109,171200,0.9397,0.9400,0.9397,0.9400,4
EURUSD,20010109,171300,0.9401,0.9403,0.9401,0.9403,4
EURUSD,20010109,171400,0.9403,0.9404,0.9403,0.9403,4
EURUSD,20010109,171500,0.9402,0.9404,0.9402,0.9404,4
EURUSD,20010109,171600,0.9402,0.9405,0.9402,0.9405,4
EURUSD,20010109,171700,0.9404,0.9411,0.9404,0.9411,4
EURUSD,20010109,171800,0.9411,0.9411,0.9410,0.9410,4
EURUSD,20010109,171900,0.9409,0.9414,0.9409,0.9414,4
EURUSD,20010109,172000,0.9415,0.9415,0.9413,0.9413,4
EURUSD,20010109,172100,0.9414,0.9414,0.9412,0.9412,4
EURUSD,20010109,172200,0.9412,0.9412,0.9410,0.9410,4
EURUSD,20010109,172300,0.9411,0.9412,0.9410,0.9412,4
EURUSD,20010109,172400,0.9413,0.9413,0.9410,0.9411,4
EURUSD,20010109,172500,0.9411,0.9413,0.9411,0.9413,4
EURUSD,20010109,172600,0.9417,0.9418,0.9416,0.9416,4
EURUSD,20010109,172700,0.9415,0.9416,0.9412,0.9412,4
EURUSD,20010109,172800,0.9413,0.9413,0.9410,0.9410,4
EURUSD,20010109,172900,0.9409,0.9411,0.9409,0.9410,4
EURUSD,20010109,173000,0.9410,0.9410,0.9409,0.9409,4
EURUSD,20010109,173100,0.9409,0.9410,0.9409,0.9410,4
EURUSD,20010109,173200,0.9408,0.9409,0.9408,0.9409,4
EURUSD,20010109,173300,0.9409,0.9409,0.9406,0.9407,4
EURUSD,20010109,173400,0.9406,0.9412,0.9406,0.9412,4
EURUSD,20010109,173500,0.9412,0.9414,0.9412,0.9414,4
EURUSD,20010109,173600,0.9414,0.9415,0.9411,0.9412,4
EURUSD,20010109,173700,0.9412,0.9413,0.9412,0.9412,4
EURUSD,20010109,173800,0.9412,0.9412,0.9411,0.9411,4
EURUSD,20010109,173900,0.9411,0.9413,0.9411,0.9413,4
EURUSD,20010109,174000,0.9413,0.9417,0.9413,0.9414,4
EURUSD,20010109,174100,0.9416,0.9419,0.9416,0.9418,4
EURUSD,20010109,174200,0.9418,0.9418,0.9416,0.9416,4
EURUSD,20010109,174300,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,174400,0.9416,0.9418,0.9416,0.9418,4
EURUSD,20010109,174500,0.9418,0.9420,0.9418,0.9420,4
EURUSD,20010109,174600,0.9421,0.9422,0.9421,0.9422,4
EURUSD,20010109,174700,0.9426,0.9426,0.9423,0.9423,4
EURUSD,20010109,174800,0.9423,0.9424,0.9421,0.9421,4
EURUSD,20010109,174900,0.9419,0.9421,0.9418,0.9418,4
EURUSD,20010109,175000,0.9418,0.9418,0.9417,0.9418,4
EURUSD,20010109,175100,0.9417,0.9418,0.9417,0.9418,4
EURUSD,20010109,175200,0.9418,0.9419,0.9418,0.9419,4
EURUSD,20010109,175300,0.9418,0.9418,0.9417,0.9417,4
EURUSD,20010109,175400,0.9418,0.9418,0.9417,0.9417,4
EURUSD,20010109,175500,0.9417,0.9419,0.9417,0.9419,4
EURUSD,20010109,175600,0.9419,0.9419,0.9418,0.9419,4
EURUSD,20010109,175700,0.9418,0.9418,0.9416,0.9416,4
EURUSD,20010109,175800,0.9415,0.9416,0.9415,0.9415,4
EURUSD,20010109,175900,0.9415,0.9415,0.9414,0.9415,4
EURUSD,20010109,180000,0.9414,0.9414,0.9414,0.9414,4
EURUSD,20010109,180100,0.9413,0.9414,0.9412,0.9413,4
EURUSD,20010109,180200,0.9414,0.9415,0.9414,0.9415,4
EURUSD,20010109,180300,0.9415,0.9416,0.9415,0.9415,4
EURUSD,20010109,180400,0.9415,0.9417,0.9414,0.9417,4
EURUSD,20010109,180500,0.9418,0.9419,0.9417,0.9419,4
EURUSD,20010109,180600,0.9420,0.9421,0.9420,0.9421,4
EURUSD,20010109,180700,0.9421,0.9421,0.9421,0.9421,4
EURUSD,20010109,180800,0.9421,0.9422,0.9421,0.9422,4
EURUSD,20010109,180900,0.9423,0.9423,0.9420,0.9420,4
EURUSD,20010109,181000,0.9420,0.9420,0.9419,0.9419,4
EURUSD,20010109,181100,0.9417,0.9418,0.9417,0.9417,4
EURUSD,20010109,181200,0.9417,0.9417,0.9416,0.9416,4
EURUSD,20010109,181300,0.9416,0.9416,0.9415,0.9416,4
EURUSD,20010109,181400,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,181500,0.9417,0.9417,0.9417,0.9417,4
EURUSD,20010109,181600,0.9417,0.9418,0.9417,0.9418,4
EURUSD,20010109,181700,0.9417,0.9417,0.9416,0.9416,4
EURUSD,20010109,181800,0.9416,0.9416,0.9415,0.9415,4
EURUSD,20010109,181900,0.9414,0.9417,0.9414,0.9417,4
EURUSD,20010109,182000,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,182100,0.9414,0.9414,0.9414,0.9414,4
EURUSD,20010109,182200,0.9413,0.9413,0.9413,0.9413,4
EURUSD,20010109,182300,0.9412,0.9412,0.9412,0.9412,4
EURUSD,20010109,182400,0.9412,0.9412,0.9412,0.9412,4
EURUSD,20010109,182500,0.9413,0.9413,0.9412,0.9412,4
EURUSD,20010109,182600,0.9412,0.9413,0.9412,0.9413,4
EURUSD,20010109,182700,0.9413,0.9414,0.9413,0.9414,4
EURUSD,20010109,182800,0.9413,0.9413,0.9413,0.9413,4
EURUSD,20010109,183100,0.9413,0.9413,0.9411,0.9411,4
EURUSD,20010109,183200,0.9412,0.9413,0.9412,0.9413,4
EURUSD,20010109,183300,0.9414,0.9414,0.9414,0.9414,4
EURUSD,20010109,183500,0.9418,0.9419,0.9417,0.9419,4
EURUSD,20010109,183600,0.9418,0.9419,0.9418,0.9419,4
EURUSD,20010109,183700,0.9419,0.9420,0.9419,0.9420,4
EURUSD,20010109,183800,0.9420,0.9422,0.9420,0.9420,4
EURUSD,20010109,183900,0.9419,0.9420,0.9419,0.9420,4
EURUSD,20010109,184000,0.9420,0.9420,0.9420,0.9420,4
EURUSD,20010109,184100,0.9418,0.9419,0.9418,0.9419,4
EURUSD,20010109,184300,0.9419,0.9419,0.9418,0.9418,4
EURUSD,20010109,184400,0.9419,0.9420,0.9419,0.9420,4
EURUSD,20010109,184500,0.9420,0.9420,0.9418,0.9418,4
EURUSD,20010109,184600,0.9417,0.9417,0.9416,0.9416,4
EURUSD,20010109,184700,0.9416,0.9416,0.9415,0.9415,4
EURUSD,20010109,184800,0.9414,0.9414,0.9414,0.9414,4
EURUSD,20010109,184900,0.9414,0.9415,0.9414,0.9415,4
EURUSD,20010109,185000,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,185100,0.9413,0.9413,0.9413,0.9413,4
EURUSD,20010109,185200,0.9414,0.9414,0.9414,0.9414,4
EURUSD,20010109,185300,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,185400,0.9413,0.9413,0.9413,0.9413,4
EURUSD,20010109,185500,0.9413,0.9413,0.9412,0.9413,4
EURUSD,20010109,185600,0.9413,0.9416,0.9413,0.9416,4
EURUSD,20010109,185700,0.9416,0.9416,0.9416,0.9416,4
EURUSD,20010109,185800,0.9414,0.9414,0.9414,0.9414,4
EURUSD,20010109,185900,0.9417,0.9420,0.9417,0.9420,4
EURUSD,20010109,190100,0.9417,0.9417,0.9417,0.9417,4
EURUSD,20010109,190200,0.9418,0.9420,0.9418,0.9420,4
EURUSD,20010109,190300,0.9421,0.9421,0.9421,0.9421,4
EURUSD,20010109,190400,0.9420,0.9420,0.9419,0.9419,4
EURUSD,20010109,190500,0.9419,0.9419,0.9419,0.9419,4
EURUSD,20010109,190700,0.9419,0.9419,0.9419,0.9419,4
EURUSD,20010109,190800,0.9419,0.9419,0.9419,0.9419,4
EURUSD,20010109,190900,0.9418,0.9418,0.9418,0.9418,4
EURUSD,20010109,191100,0.9418,0.9420,0.9418,0.9420,4
EURUSD,20010109,191200,0.9420,0.9421,0.9420,0.9421,4
EURUSD,20010109,191300,0.9421,0.9421,0.9421,0.9421,4
EURUSD,20010109,191400,0.9421,0.9421,0.9421,0.9421,4
EURUSD,20010109,191500,0.9421,0.9422,0.9421,0.9422,4
EURUSD,20010109,191600,0.9427,0.9433,0.9427,0.9433,4
EURUSD,20010109,191700,0.9432,0.9432,0.9431,0.9431,4
EURUSD,20010109,191800,0.9430,0.9430,0.9430,0.9430,4
EURUSD,20010109,191900,0.9431,0.9431,0.9429,0.9429,4
EURUSD,20010109,192000,0.9429,0.9430,0.9429,0.9430,4
EURUSD,20010109,192200,0.9431,0.9432,0.9431,0.9432,4
EURUSD,20010109,192300,0.9430,0.9432,0.9430,0.9432,4
EURUSD,20010109,192400,0.9432,0.9434,0.9432,0.9434,4
EURUSD,20010109,192500,0.9434,0.9435,0.9434,0.9435,4
EURUSD,20010109,192600,0.9436,0.9436,0.9435,0.9436,4
EURUSD,20010109,192700,0.9437,0.9437,0.9436,0.9436,4
EURUSD,20010109,192800,0.9440,0.9440,0.9440,0.9440,4
EURUSD,20010109,192900,0.9440,0.9440,0.9439,0.9439,4
EURUSD,20010109,193000,0.9440,0.9440,0.9440,0.9440,4
EURUSD,20010109,193100,0.9437,0.9438,0.9437,0.9437,4
EURUSD,20010109,193200,0.9437,0.9437,0.9437,0.9437,4
EURUSD,20010109,193300,0.9432,0.9432,0.9432,0.9432,4
EURUSD,20010109,193400,0.9433,0.9436,0.9433,0.9436,4
EURUSD,20010109,193500,0.9434,0.9434,0.9434,0.9434,4
EURUSD,20010109,193700,0.9434,0.9435,0.9434,0.9435,4
EURUSD,20010109,193800,0.9434,0.9434,0.9433,0.9433,4
EURUSD,20010109,193900,0.9433,0.9433,0.9430,0.9430,4
EURUSD,20010109,194000,0.9431,0.9431,0.9431,0.9431,4
EURUSD,20010109,194100,0.9433,0.9434,0.9433,0.9434,4
EURUSD,20010109,194200,0.9434,0.9437,0.9434,0.9437,4
EURUSD,20010109,194400,0.9437,0.9439,0.9437,0.9439,4
EURUSD,20010109,194500,0.9440,0.9440,0.9438,0.9438,4
EURUSD,20010109,194600,0.9437,0.9437,0.9435,0.9435,4
EURUSD,20010109,194700,0.9434,0.9434,0.9434,0.9434,4
EURUSD,20010109,195000,0.9434,0.9434,0.9434,0.9434,4
EURUSD,20010109,195100,0.9435,0.9435,0.9435,0.9435,4
EURUSD,20010109,195300,0.9436,0.9436,0.9435,0.9435,4
EURUSD,20010109,195400,0.9434,0.9434,0.9434,0.9434,4
EURUSD,20010109,195500,0.9434,0.9434,0.9434,0.9434,4
EURUSD,20010109,195600,0.9433,0.9433,0.9433,0.9433,4
EURUSD,20010109,195700,0.9434,0.9434,0.9434,0.9434,4
EURUSD,20010109,195800,0.9435,0.9436,0.9435,0.9436,4
EURUSD,20010109,195900,0.9435,0.9437,0.9435,0.9437,4
EURUSD,20010109,200000,0.9437,0.9437,0.9437,0.9437,4
EURUSD,20010109,200100,0.9437,0.9438,0.9437,0.9437,4
EURUSD,20010109,200200,0.9438,0.9438,0.9438,0.9438,4
EURUSD,20010109,200600,0.9435,0.9435,0.9435,0.9435,4
EURUSD,20010109,200700,0.9436,0.9436,0.9436,0.9436,4
EURUSD,20010109,200800,0.9437,0.9437,0.9435,0.9435,4
EURUSD,20010109,201000,0.9437,0.9437,0.9437,0.9437,4
EURUSD,20010109,201100,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,201200,0.9439,0.9439,0.9439,0.9439,4
EURUSD,20010109,201300,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,201500,0.9446,0.9446,0.9445,0.9445,4
EURUSD,20010109,201600,0.9445,0.9446,0.9445,0.9446,4
EURUSD,20010109,201700,0.9445,0.9445,0.9444,0.9444,4
EURUSD,20010109,201800,0.9446,0.9446,0.9446,0.9446,4
EURUSD,20010109,202100,0.9445,0.9445,0.9443,0.9443,4
EURUSD,20010109,202200,0.9444,0.9444,0.9442,0.9442,4
EURUSD,20010109,202300,0.9442,0.9442,0.9441,0.9441,4
EURUSD,20010109,202400,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,202500,0.9440,0.9440,0.9440,0.9440,4
EURUSD,20010109,202600,0.9440,0.9440,0.9439,0.9439,4
EURUSD,20010109,202700,0.9439,0.9439,0.9439,0.9439,4
EURUSD,20010109,202800,0.9439,0.9439,0.9439,0.9439,4
EURUSD,20010109,202900,0.9438,0.9439,0.9438,0.9439,4
EURUSD,20010109,203100,0.9439,0.9439,0.9439,0.9439,4
EURUSD,20010109,203400,0.9440,0.9440,0.9440,0.9440,4
EURUSD,20010109,203600,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,203700,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,203800,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,204000,0.9445,0.9445,0.9445,0.9445,4
EURUSD,20010109,204200,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,204300,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,204400,0.9441,0.9442,0.9441,0.9442,4
EURUSD,20010109,204500,0.9443,0.9443,0.9443,0.9443,4
EURUSD,20010109,204600,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,204700,0.9442,0.9442,0.9442,0.9442,4
EURUSD,20010109,205100,0.9445,0.9445,0.9445,0.9445,4
EURUSD,20010109,205200,0.9443,0.9444,0.9443,0.9444,4
EURUSD,20010109,205300,0.9441,0.9441,0.9441,0.9441,4
EURUSD,20010109,205400,0.9444,0.9444,0.9443,0.9443,4
EURUSD,20010109,205700,0.9443,0.9443,0.9443,0.9443,4
EURUSD,20010109,205800,0.9444,0.9444,0.9443,0.9443,4
EURUSD,20010109,205900,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,210100,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,210200,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,210300,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,210400,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,210500,0.9445,0.9446,0.9445,0.9446,4
EURUSD,20010109,210600,0.9446,0.9446,0.9445,0.9446,4
EURUSD,20010109,210700,0.9446,0.9446,0.9446,0.9446,4
EURUSD,20010109,210800,0.9445,0.9445,0.9444,0.9444,4
EURUSD,20010109,210900,0.9444,0.9444,0.9442,0.9442,4
EURUSD,20010109,211000,0.9442,0.9443,0.9442,0.9443,4
EURUSD,20010109,211100,0.9443,0.9444,0.9443,0.9444,4
EURUSD,20010109,211200,0.9442,0.9442,0.9442,0.9442,4
EURUSD,20010109,211300,0.9443,0.9443,0.9442,0.9442,4
EURUSD,20010109,211400,0.9442,0.9442,0.9442,0.9442,4
EURUSD,20010109,211500,0.9442,0.9442,0.9442,0.9442,4
EURUSD,20010109,211600,0.9442,0.9443,0.9442,0.9443,4
EURUSD,20010109,211700,0.9444,0.9444,0.9444,0.9444,4
EURUSD,20010109,211800,0.9444,0.9445,0.9444,0.9445,4
EURUSD,20010109,211900,0.9445,0.9445,0.9445,0.9445,4
EURUSD,20010109,212000,0.9446,0.9448,0.9446,0.9448,4
